"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2018",21.335,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2018",4.452,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2018",7.01,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2018",21.271,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2018",4.145,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2018",7.833,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2018",21.542,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2018",5.344,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2017",7.167,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2017",20.505,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2017",4.474,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2017",6.95,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2017",20.441,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2017",4.177,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2017",7.805,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2017",20.703,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2017",5.341,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2016",7.14,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2016",19.667,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2016",4.551,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2016",6.901,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2016",19.678,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2016",4.226,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2016",7.854,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2016",19.633,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2016",5.514,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2015",7.265,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2015",19.152,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2015",4.736,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2015",6.969,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2015",19.04,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2015",4.384,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2015",8.154,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2015",19.496,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2015",5.789,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2014",7.138,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2014",18.142,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2014",4.727,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2014",6.907,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2014",18.181,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2014",4.431,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2014",7.839,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2014",18.022,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2014",5.629,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2024",4.589,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2024",14.807,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2024",2.903,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2024",4.343,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2024",14.281,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2024",2.628,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2024",5.237,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2024",16.412,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2024",3.611,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2023",4.668,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2023",14.994,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2023",2.907,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2023",4.465,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2023",14.592,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2023",2.663,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2023",5.186,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2023",16.164,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2023",3.515,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2022",5.19,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2022",16.35,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2022",3.232,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2022",4.997,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2022",15.75,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2022",3.038,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2022",5.737,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2022",18.267,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2022",3.766,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2021",6.482,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2021",18.662,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",4.29,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",6.46,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",18.391,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",4.222,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2021",6.545,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2021",19.56,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2021",4.48,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2020",7.579,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2020",21.136,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2020",5.079,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2020",7.642,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2020",20.699,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2020",5.158,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2020",7.395,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2020",22.566,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2020",4.853,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2019",6.352,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2019",19.61,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2019",3.875,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2019",6.242,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2019",19.426,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2019",3.709,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2019",6.674,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2019",20.197,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2019",4.352,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2018",7.166,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2018",21.463,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2018",4.408,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2018",6.966,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2018",21.429,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2018",4.102,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2018",7.756,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2018",21.572,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2018",5.295,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2017",7.113,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2017",20.591,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2017",4.435,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2017",6.903,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2017",20.558,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2017",4.136,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2017",7.732,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2017",20.696,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2017",5.301,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2016",7.102,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2016",19.79,,,,
"Southern Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2016",4.518,,,,
